transfer_id,transfer_fee,transfer_date,transfer_season,from_club_id,to_club_id,players.player_id,players.country_of_birth,players.position,players.sub_position,players.foot,players.height_in_cm,players.date_of_birth,players.age_at_transfer,players.total_appearances_count,players.season_2020_appearances_count
8632,80000.0,2011-07-01,2011,2742,660,19619,UdSSR,Goalkeeper,Goalkeeper,Right,193,1987-04-10,24.22450376454483,0,0
8633,11000000.0,2011-07-01,2011,1158,583,27389,France,Attack,Centre-Forward,Right,172,1987-05-09,24.145106091718002,0,0
8634,1000000.0,2011-07-01,2011,237,2448,30321,Argentina,Midfield,Attacking Midfield,Right,180,1988-04-26,23.17864476386037,0,0
8635,150000.0,2011-07-01,2011,2239,1025,33763,Italy,Attack,Centre-Forward,Right,184,1988-11-10,22.636550308008214,0,0
8636,4000000.0,2011-07-01,2011,5,252,34322,Greece,Defender,Centre-Back,Right,186,1988-06-09,23.058179329226558,0,0
8637,5080000.0,2011-07-01,2011,200,336,41355,Netherlands,Attack,Centre-Forward,Right,186,1989-01-27,22.42299794661191,0,0
8638,4000000.0,2011-07-01,2011,2282,16,42460,Jugoslawien (SFR),Attack,Left Winger,Both,186,1989-02-02,22.406570841889117,0,0
8639,800000.0,2011-07-01,2011,601,306,42735,Belgium,Midfield,Central Midfield,Right,176,1988-02-26,23.342915811088297,0,0
8640,3000000.0,2011-07-01,2011,60,15,43512,Germany,Defender,Centre-Back,Right,187,1989-07-21,21.94387405886379,0,0
8641,220000.0,2011-07-01,2011,2963,22,43858,England,Goalkeeper,Goalkeeper,Missing,190,1986-11-28,24.588637919233403,0,0
8642,170000.0,2011-07-01,2011,1191,350,45228,Scotland,Midfield,Right Midfield,Right,171,1988-09-04,22.819986310746064,0,0
8643,1300000.0,2011-07-01,2011,15,419,46083,Jugoslawien (SFR),Defender,Centre-Back,Right,184,1989-04-29,22.171115674195757,0,0
8644,280000.0,2011-07-01,2011,15,2,53455,Germany,Attack,Centre-Forward,Right,190,1990-06-24,21.018480492813143,0,0
8645,5500000.0,2011-07-01,2011,4,16,53622,Germany,Midfield,Central Midfield,Right,180,1990-10-24,20.684462696783026,0,0
8646,7000000.0,2011-07-01,2011,200,383,56416,Belgium,Attack,Second Striker,Right,169,1987-05-06,24.1533196440794,0,0
8647,25000000.0,2011-07-01,2011,13,985,59377,Spain,Goalkeeper,Goalkeeper,Right,192,1990-11-07,20.646132785763175,0,0
8648,6000000.0,2011-07-01,2011,3709,1049,59561,Spain,Midfield,Central Midfield,Right,182,1989-04-16,22.206707734428473,0,0
8649,1500000.0,2011-07-01,2011,475,58,59641,Belgium,Defender,Right-Back,Right,178,1988-05-27,23.093771389459274,0,0
8650,3500000.0,2011-07-01,2011,162,244,60577,Cameroon,Defender,Centre-Back,Right,184,1990-03-27,21.2621492128679,0,0
8651,5000000.0,2011-07-01,2011,714,418,61253,Spain,Attack,Right Winger,Right,178,1987-02-11,24.383299110198493,0,0
8652,18000000.0,2011-07-01,2011,289,31,61651,England,Midfield,Central Midfield,Right,182,1990-06-17,21.037645448323065,0,0
8653,350000.0,2011-07-01,2011,232,2439,62514,UdSSR,Goalkeeper,Goalkeeper,Right,198,1986-09-13,24.79671457905544,0,0
8654,4500000.0,2011-07-01,2011,200,383,68864,Netherlands,Midfield,Central Midfield,Left,186,1990-02-13,21.377138945927445,0,0
8655,1350000.0,2011-07-01,2011,1050,150,73269,Spain,Midfield,Central Midfield,Right,178,1988-08-16,22.872005475701574,0,0
8656,90000.0,2011-07-01,2011,2352,288,73794,Colombia,Attack,Centre-Forward,Right,188,1991-04-01,20.249144421629023,0,0
8657,5000000.0,2011-07-01,2011,631,294,74683,Jugoslawien (SFR),Midfield,Defensive Midfield,Left,194,1988-08-01,22.913073237508556,0,0
8658,175000.0,2011-07-01,2011,1283,1268,76326,Netherlands,Midfield,Attacking Midfield,Left,171,1988-06-04,23.071868583162217,0,0
8659,2000000.0,2011-07-01,2011,7971,2464,76467,Spain,Defender,Right-Back,Right,174,1991-02-02,20.407939767282684,0,0
8660,500000.0,2011-07-01,2011,2619,2448,76746,Uruguay,Defender,Right-Back,Right,173,1988-04-27,23.175906913073238,0,0
8661,9600000.0,2011-07-01,2011,18075,720,79960,Brazil,Defender,Left-Back,Left,181,1991-01-26,20.427104722792606,0,0
8662,600000.0,2011-07-01,2011,48,18,82863,Germany,Midfield,Central Midfield,Right,178,1991-01-08,20.476386036960985,0,0
8663,275000.0,2011-07-01,2011,1074,677,92571,England,Defender,Left-Back,Left,170,1989-12-15,21.541409993155373,0,0
8664,200000.0,2011-07-01,2011,30,86,93831,Germany,Midfield,Defensive Midfield,Right,183,1993-03-09,18.310746064339494,0,0
8665,20300000.0,2011-07-01,2011,252,5,94529,Italy,Attack,Left Winger,Right,178,1992-10-27,18.67488021902806,0,0
8666,7500000.0,2011-07-01,2011,142,621,99343,Spain,Midfield,Central Midfield,Right,182,1989-08-14,21.87816563997262,0,0
8667,200000.0,2011-07-01,2011,1199,2282,100986,Belgium,Defender,Right-Back,Right,191,1991-09-12,19.800136892539356,0,0
8668,400000.0,2011-07-01,2011,14758,2420,118413,Uruguay,Midfield,Central Midfield,Right,174,1990-09-16,20.788501026694046,0,0
8669,200000.0,2011-07-01,2011,2394,533,120205,Austria,Attack,Centre-Forward,Left,193,1994-04-18,17.201916495550993,0,0
8670,1000000.0,2011-07-01,2011,10958,416,130360,Italy,Midfield,Attacking Midfield,Both,174,1992-07-12,18.967830253251197,0,0
8671,2000000.0,2011-07-01,2011,252,862,131075,Italy,Defender,Centre-Back,Left,192,1988-02-10,23.38672142368241,0,0
8672,1000000.0,2011-07-01,2011,2424,1075,134602,Cape Verde,Attack,Centre-Forward,Left,184,1991-01-24,20.432580424366872,0,0
8673,1000000.0,2011-07-01,2011,2375,3205,137616,Türkiye,Midfield,Defensive Midfield,Right,191,1994-03-09,17.311430527036276,0,0
8674,500000.0,2011-07-01,2011,2639,294,138285,Switzerland,Goalkeeper,Goalkeeper,Left,195,1991-03-08,20.314852840520192,0,0
8675,13000000.0,2011-07-01,2011,221,720,145707,Brazil,Defender,Centre-Back,Right,184,1991-07-15,19.96167008898015,0,0
8676,250000.0,2011-07-01,2011,475,3057,157125,Belgium,Goalkeeper,Goalkeeper,Right,188,1992-09-14,18.792607802874745,0,0
8677,250000.0,2011-07-01,2011,6676,2,157539,Greece,Midfield,Attacking Midfield,Both,183,1992-10-16,18.704996577686515,0,0
8678,11000000.0,2011-07-01,2011,826,418,164770,France,Defender,Centre-Back,Right,191,1993-04-25,18.182067077344286,0,0
8679,2000000.0,2011-07-01,2011,16220,11008,167291,Brazil,Midfield,Defensive Midfield,Left,187,1993-09-18,17.782340862423,0,0
8680,100000.0,2011-07-01,2011,8372,10959,181136,Poland,Midfield,Central Midfield,Both,180,1994-05-20,17.114305270362767,0,0
8627,12000000.0,2011-07-06,2011,669,281,107010,Jugoslawien (SFR),Defender,Centre-Back,Right,187,1991-01-08,20.490075290896645,0,0
8625,840000.0,2011-07-07,2011,9250,180,40613,England,Midfield,Defensive Midfield,Right,185,1989-06-25,22.031485284052017,0,0
8626,1000000.0,2011-07-07,2011,2580,1050,127108,France,Defender,Centre-Back,Right,190,1991-05-20,20.13141683778234,0,0
8624,7000000.0,2011-07-10,2011,6414,339,57895,UdSSR,Attack,Left Winger,Both,176,1987-06-16,24.06570841889117,0,0
8621,18000000.0,2011-07-11,2011,410,6195,19041,Switzerland,Midfield,Defensive Midfield,Both,183,1984-06-27,27.0362765229295,0,0
8622,200000.0,2011-07-11,2011,1245,601,44059,Jugoslawien (SFR),Defender,Centre-Back,Left,188,1987-02-11,24.410677618069816,0,0
8623,2500000.0,2011-07-11,2011,669,430,143559,Yugoslavia (Republic),Defender,Centre-Back,Left,187,1993-03-28,18.286105407255306,0,0
8620,200000.0,2011-07-12,2011,6227,503,79612,Austria,Midfield,Central Midfield,Left,183,1990-09-27,20.788501026694046,0,0
8618,9000000.0,2011-07-13,2011,3057,294,35047,Belgium,Defender,Centre-Back,Right,186,1989-01-12,22.496919917864478,0,0
8619,7500000.0,2011-07-13,2011,1162,1114,96533,France,Attack,Centre-Forward,Right,183,1987-02-03,24.438056125941138,0,0
8617,13500000.0,2011-07-14,2011,281,27,26485,Germany,Defender,Centre-Back,Right,192,1988-09-03,22.858316221765914,0,0
8616,300000.0,2011-07-16,2011,2470,1038,68863,Argentina,Attack,Centre-Forward,Right,181,1993-02-19,18.401095140314855,0,0
8615,900000.0,2011-07-20,2011,62,449,70131,CSSR,Defender,Centre-Back,Right,187,1989-06-18,22.086242299794662,0,0
8614,26000000.0,2011-07-21,2011,410,131,40433,Chile,Attack,Centre-Forward,Right,169,1988-12-19,22.584531143052704,0,0
8613,325000.0,2011-07-25,2011,466,399,14044,England,Goalkeeper,Goalkeeper,Left,193,1983-10-19,27.76454483230664,0,0
8612,8950000.0,2011-07-26,2011,1184,631,108390,Belgium,Goalkeeper,Goalkeeper,Left,200,1992-05-11,19.20602327173169,0,0
8610,3900000.0,2011-07-28,2011,458,583,25508,Italy,Goalkeeper,Goalkeeper,Right,192,1987-01-12,24.539356605065024,0,0
8611,380000.0,2011-07-28,2011,1085,265,131161,Portugal,Midfield,Central Midfield,Right,182,1988-08-31,22.90485968514716,0,0
8608,1200000.0,2011-08-01,2011,1184,533,108880,Belgium,Goalkeeper,Goalkeeper,Left,197,1992-06-25,19.09924709103354,0,0
8609,50000.0,2011-08-01,2011,3837,190,121686,Costa Rica,Defender,Right-Back,Right,175,1989-10-24,21.76865160848734,0,0
8607,4600000.0,2011-08-04,2011,2464,631,66100,Spain,Midfield,Defensive Midfield,Right,183,1991-09-24,19.860369609856264,0,0
8606,17000000.0,2011-08-06,2011,209,12,111630,Argentina,Attack,Right Winger,Left,184,1992-03-04,19.422313483915126,0,0
8604,15000000.0,2011-08-08,2011,58,631,96341,Belgium,Attack,Centre-Forward,Left,191,1993-05-13,18.236824093086927,0,0
8605,13800000.0,2011-08-08,2011,180,11,143424,England,Midfield,Central Midfield,Right,180,1993-08-15,17.97946611909651,0,0
8603,6750000.0,2011-08-11,2011,398,141,58088,Argentina,Goalkeeper,Goalkeeper,Right,190,1986-06-16,25.152635181382614,0,0
8602,327000.0,2011-08-12,2011,10960,866,143812,Uruguay,Midfield,Central Midfield,Right,187,1991-08-24,19.967145790554415,0,0
8601,1150000.0,2011-08-15,2011,989,1132,134294,England,Attack,Centre-Forward,Right,177,1992-07-23,19.06091718001369,0,0
8599,6750000.0,2011-08-16,2011,3057,720,90681,France,Defender,Centre-Back,Left,187,1991-02-13,20.503764544832308,0,0
8600,400000.0,2011-08-16,2011,2573,6890,109217,Jugoslawien (SFR),Attack,Right Winger,Right,172,1990-02-17,21.492128678986994,0,0
8598,40000000.0,2011-08-18,2011,720,13,39152,Colombia,Attack,Centre-Forward,Right,177,1986-02-10,25.516769336071185,0,0
8596,390000.0,2011-08-27,2011,1194,1032,46106,England,Attack,Centre-Forward,Right,180,1986-12-02,24.733744010951405,0,0
8597,3230000.0,2011-08-27,2011,467,610,146227,Netherlands,Goalkeeper,Goalkeeper,Right,187,1989-04-22,22.34633812457221,0,0
8589,2000000.0,2011-08-31,2011,399,618,28140,Cote d'Ivoire,Attack,Left Winger,Right,175,1987-11-30,23.750855578370977,0,0
8590,8000000.0,2011-08-31,2011,237,1050,31067,Canada,Midfield,Defensive Midfield,Right,173,1987-09-13,23.964407939767284,0,0
8591,11000000.0,2011-08-31,2011,1041,12,44162,Jugoslawien (SFR),Midfield,Central Midfield,Right,181,1990-04-02,21.412731006160165,0,0
8592,5500000.0,2011-08-31,2011,234,317,63342,Netherlands,Midfield,Defensive Midfield,Right,188,1990-01-05,21.650924024640656,0,0
8593,12000000.0,2011-08-31,2011,866,31,102427,Uruguay,Defender,Centre-Back,Right,196,1990-10-07,20.89801505817933,0,0
8594,2000000.0,2011-08-31,2011,209,410,112302,Argentina,Midfield,Central Midfield,Both,182,1991-01-07,20.646132785763175,0,0
8595,800000.0,2011-08-31,2011,468,383,146258,Curacao,Defender,Left-Back,Left,177,1994-03-30,17.420944558521562,0,0
8588,110000.0,2011-10-14,2011,6945,352,61697,England,Goalkeeper,Goalkeeper,Left,185,1991-01-14,20.747433264887064,0,0
8587,354000.0,2011-12-17,2011,2209,159,168063,Jugoslawien (SFR),Defender,Left-Back,Left,180,1991-08-15,20.33949349760438,0,0
8575,90000.0,2012-01-01,2011,6195,2331,32113,Italy,Defender,Centre-Back,Right,183,1992-03-02,19.83299110198494,0,0
8576,450000.0,2012-01-01,2011,232,713,53350,UdSSR,Defender,Centre-Back,Right,190,1988-04-10,23.72621492128679,0,0
8577,200000.0,2012-01-01,2011,964,2439,55356,UdSSR,Attack,Right Winger,Right,177,1989-02-18,22.86652977412731,0,0
8578,1800000.0,2012-01-01,2011,5,618,58864,France,Attack,Centre-Forward,Right,187,1989-06-18,22.537987679671456,0,0
8579,3200000.0,2012-01-01,2011,255,3725,59597,Poland,Defender,Left-Back,Left,174,1989-08-19,22.368240930869266,0,0
8580,13500000.0,2012-01-01,2011,1075,13,64339,Portugal,Midfield,Attacking Midfield,Right,177,1989-10-06,22.236824093086927,0,0
8581,7800000.0,2012-01-01,2011,79,15,72476,Germany,Goalkeeper,Goalkeeper,Right,190,1992-03-04,19.82751540041068,0,0
8582,1500000.0,2012-01-01,2011,506,2655,75411,Italy,Goalkeeper,Goalkeeper,Left,194,1990-03-16,21.796030116358658,0,0
8583,2500000.0,2012-01-01,2011,498,1184,78507,Zaire,Defender,Centre-Back,Left,176,1988-11-06,23.15126625598905,0,0
8584,60000.0,2012-01-01,2011,223,339,81349,Croatia,Attack,Right Winger,Right,175,1992-02-28,19.84120465434634,0,0
8585,295000.0,2012-01-01,2011,11066,159,124715,Jugoslawien (SFR),Defender,Centre-Back,Right,193,1991-11-25,20.10130047912389,0,0
8586,600000.0,2012-01-01,2011,4641,10959,165467,Macedonia,Goalkeeper,Goalkeeper,Right,188,1993-12-25,18.017796030116358,0,0
8574,4000000.0,2012-01-03,2011,1091,82,35247,Portugal,Defender,Right-Back,Right,172,1986-01-24,25.94113620807666,0,0
8573,5000000.0,2012-01-07,2011,1426,2410,168337,Nigeria,Attack,Left Winger,Right,171,1992-10-14,19.23066392881588,0,0
8572,25000.0,2012-01-09,2011,10,127,82070,Germany,Midfield,Defensive Midfield,Right,170,1991-11-21,20.134154688569474,0,0
8571,8500000.0,2012-01-13,2011,260,82,86784,Switzerland,Defender,Left-Back,Left,182,1992-08-25,19.38398357289528,0,0
8570,8000000.0,2012-01-19,2011,2698,121,45858,Ecuador,Midfield,Central Midfield,Right,182,1985-04-09,26.77891854893908,0,0
8569,7500000.0,2012-01-20,2011,585,631,176485,Brazil,Midfield,Attacking Midfield,Right,182,1994-01-20,17.998631074606433,0,0
8567,1300000.0,2012-01-26,2011,826,415,127032,Cote d'Ivoire,Defender,Right-Back,Right,176,1992-12-24,19.08829568788501,0,0
8568,3100000.0,2012-01-26,2011,623,355,145466,United States,Defender,Centre-Back,Left,186,1987-10-05,24.309377138945926,0,0
8566,470000.0,2012-01-28,2011,23297,206,87162,Denmark,Attack,Centre-Forward,Right,201,1990-11-21,21.1854893908282,0,0
8565,3800000.0,2012-01-30,2011,6600,46,121985,Brazil,Defender,Centre-Back,Left,185,1991-06-10,20.640657084188913,0,0
8564,8000000.0,2012-01-31,2011,1184,631,88755,Belgium,Midfield,Attacking Midfield,Right,181,1991-06-28,20.594113620807665,0,0
8563,320000.0,2012-02-09,2011,892,197,64000,CSSR,Goalkeeper,Goalkeeper,Right,189,1989-03-29,22.86652977412731,0,0
8515,4700000.0,2012-07-01,2012,18,27,16136,Brazil,Defender,Centre-Back,Left,188,1983-10-18,28.70362765229295,0,0
8516,2500000.0,2012-07-01,2012,192,383,33210,Poland,Goalkeeper,Goalkeeper,Right,195,1987-01-04,25.489390828199863,0,0
8517,3500000.0,2012-07-01,2012,252,86,34322,Greece,Defender,Centre-Back,Right,186,1988-06-09,24.060232717316907,0,0
8518,17100000.0,2012-07-01,2012,18,16,35207,Germany,Midfield,Attacking Midfield,Right,180,1989-05-31,23.085557837097877,0,0
8519,5500000.0,2012-07-01,2012,202,317,36139,Jugoslawien (SFR),Midfield,Attacking Midfield,Left,181,1988-11-20,23.61122518822724,0,0
8520,1500000.0,2012-07-01,2012,2,24,45672,Germany,Goalkeeper,Goalkeeper,Right,189,1990-07-08,21.982203969883642,0,0
8521,300000.0,2012-07-01,2012,169,683,52403,Greece,Defender,Centre-Back,Left,191,1988-09-16,23.789185489390828,0,0
8522,8650000.0,2012-07-01,2012,1132,180,53360,England,Attack,Centre-Forward,Right,185,1989-07-29,22.924024640657084,0,0
8523,250000.0,2012-07-01,2012,81,83,53418,Germany,Midfield,Central Midfield,Right,178,1990-10-09,21.727583846680357,0,0
8524,3750000.0,2012-07-01,2012,3205,36,55605,Germany,Defender,Left-Back,Left,183,1989-12-09,22.559890485968516,0,0
8525,1250000.0,2012-07-01,2012,985,1003,55687,Belgium,Defender,Right-Back,Right,184,1988-11-28,23.589322381930184,0,0
8526,7000000.0,2012-07-01,2012,306,82,56331,Netherlands,Attack,Centre-Forward,Right,196,1989-05-31,23.085557837097877,0,0
8527,2800000.0,2012-07-01,2012,2778,317,56354,Denmark,Defender,Centre-Back,Left,188,1988-07-11,23.972621492128678,0,0
8528,5000000.0,2012-07-01,2012,1050,2698,57723,Spain,Defender,Centre-Back,Left,189,1987-06-23,25.023956194387406,0,0
8529,1200000.0,2012-07-01,2012,294,14171,63463,Denmark,Midfield,Central Midfield,Right,178,1989-05-31,23.085557837097877,0,0
8530,500000.0,2012-07-01,2012,9249,114,77966,Netherlands,Midfield,Central Midfield,Right,180,1992-09-23,19.770020533880903,0,0
8531,500000.0,2012-07-01,2012,724,200,81775,Netherlands,Goalkeeper,Goalkeeper,Right,196,1987-03-25,25.270362765229294,0,0
8532,12000000.0,2012-07-01,2012,969,11,82442,France,Attack,Centre-Forward,Left,192,1986-09-30,25.752224503764545,0,0
8533,600000.0,2012-07-01,2012,80,167,84435,Germany,Defender,Centre-Back,Right,194,1991-09-23,20.772073921971252,0,0
8534,2250000.0,2012-07-01,2012,820,449,85291,Türkiye,Midfield,Central Midfield,Left,180,1991-01-05,21.48665297741273,0,0
8535,1800000.0,2012-07-01,2012,1386,458,85393,Italy,Midfield,Attacking Midfield,Left,180,1989-10-12,22.718685831622178,0,0
8536,750000.0,2012-07-01,2012,12863,2655,86083,Romania,Goalkeeper,Goalkeeper,Right,184,1993-01-21,19.44147843942505,0,0
8537,2500000.0,2012-07-01,2012,46,1429,88680,Italy,Defender,Centre-Back,Left,186,1991-02-01,21.412731006160165,0,0
8538,1300000.0,2012-07-01,2012,252,1387,88683,Italy,Attack,Centre-Forward,Right,182,1991-03-20,21.284052019164957,0,0
8539,1780000.0,2012-07-01,2012,9007,338,92567,UdSSR,Midfield,Central Midfield,Right,182,1990-01-21,22.442162902121833,0,0
8540,650000.0,2012-07-01,2012,1020,873,92572,England,Defender,Right-Back,Right,186,1989-10-29,22.67214236824093,0,0
8541,2700000.0,2012-07-01,2012,25,16,93844,Germany,Midfield,Central Midfield,Right,171,1993-12-19,18.532511978097194,0,0
8542,10500000.0,2012-07-01,2012,210,2410,102740,Brazil,Defender,Right-Back,Right,189,1990-09-19,21.782340862423,0,0
8543,4000000.0,2012-07-01,2012,506,252,105521,Italy,Attack,Centre-Forward,Right,185,1990-02-20,22.360027378507873,0,0
8544,8500000.0,2012-07-01,2012,26,18,111455,Switzerland,Midfield,Defensive Midfield,Left,186,1992-09-27,19.759069130732374,0,0
8545,400000.0,2012-07-01,2012,12863,11008,118689,Italy,Defender,Left-Back,Right,186,1993-03-25,19.26899383983573,0,0
8546,800000.0,2012-07-01,2012,1461,27,119211,Germany,Defender,Right-Back,Right,177,1994-04-21,18.195756331279945,0,0
8547,40000.0,2012-07-01,2012,3722,1031,120565,England,Attack,Centre-Forward,Right,178,1991-06-26,21.01574264202601,0,0
8548,900000.0,2012-07-01,2012,383,336,123349,Netherlands,Midfield,Attacking Midfield,Both,175,1993-03-09,19.312799452429843,0,0
8549,125000.0,2012-07-01,2012,8817,202,124884,Netherlands,Goalkeeper,Goalkeeper,Right,193,1991-03-10,21.311430527036276,0,0
8550,500000.0,2012-07-01,2012,317,1090,129554,Netherlands,Attack,Right Winger,Left,182,1991-12-19,20.53388090349076,0,0
8551,250000.0,2012-07-01,2012,11997,4083,130365,Italy,Defender,Right-Back,Right,173,1991-03-11,21.308692676249144,0,0
8552,4000000.0,2012-07-01,2012,862,5,131075,Italy,Defender,Centre-Back,Left,192,1988-02-10,24.38877481177276,0,0
8553,1200000.0,2012-07-01,2012,12,2921,146752,Italy,Attack,Second Striker,Right,171,1993-07-30,18.921286789869953,0,0
8554,2500000.0,2012-07-01,2012,3369,26,148455,Egypt,Attack,Right Winger,Left,175,1992-06-15,20.043805612594113,0,0
8555,2500000.0,2012-07-01,2012,472,1049,153238,Spain,Midfield,Attacking Midfield,Right,171,1989-10-21,22.694045174537987,0,0
8556,1200000.0,2012-07-01,2012,2425,6890,154319,Portugal,Defender,Right-Back,Right,181,1991-05-02,21.166324435318277,0,0
8557,300000.0,2012-07-01,2012,4750,150,155395,Portugal,Attack,Right Winger,Right,166,1991-11-11,20.637919233401778,0,0
8558,200000.0,2012-07-01,2012,2375,825,159908,Türkiye,Midfield,Central Midfield,Right,188,1993-03-23,19.274469541409992,0,0
8559,1250000.0,2012-07-01,2012,4645,202,161011,Yugoslavia (Republic),Midfield,Left Midfield,Left,184,1992-11-01,19.66324435318275,0,0
8560,750000.0,2012-07-01,2012,116,16795,168989,Switzerland,Defender,Right-Back,Right,183,1993-03-05,19.32375085557837,0,0
8561,1550000.0,2012-07-01,2012,2750,36,170838,Türkiye,Midfield,Central Midfield,Right,182,1994-01-06,18.483230663928815,0,0
8562,1240000.0,2012-07-01,2012,11177,1003,197838,England,Attack,Centre-Forward,Right,179,1987-01-11,25.470225872689937,0,0
8513,1250000.0,2012-07-02,2012,4083,12,130365,Italy,Defender,Right-Back,Right,173,1991-03-11,21.311430527036276,0,0
8514,200000.0,2012-07-02,2012,2463,3205,176961,Türkiye,Defender,Centre-Back,Right,188,1991-07-12,20.974674880219027,0,0
8511,3800000.0,2012-07-03,2012,19,506,136111,Italy,Goalkeeper,Goalkeeper,Right,193,1993-02-17,19.37303216974675,0,0
8512,800000.0,2012-07-03,2012,2441,1082,173589,Belgium,Attack,Right Winger,Right,179,1992-07-28,19.9315537303217,0,0
8510,10000000.0,2012-07-04,2012,533,148,90466,Iceland,Midfield,Attacking Midfield,Right,186,1989-09-08,22.819986310746064,0,0
8508,2500000.0,2012-07-05,2012,762,371,52570,England,Goalkeeper,Goalkeeper,Right,201,1988-03-17,24.301163586584533,0,0
8509,2330000.0,2012-07-05,2012,458,416,54906,Italy,Defender,Right-Back,Right,183,1989-12-02,22.590006844626966,0,0
8506,1000000.0,2012-07-06,2012,124,180,28973,Northern Ireland,Midfield,Central Midfield,Right,172,1985-01-01,27.509924709103355,0,0
8507,3000000.0,2012-07-06,2012,3197,585,72441,Brazil,Defender,Centre-Back,Right,185,1990-10-10,21.738535249828885,0,0
8505,150000.0,2012-07-07,2012,1532,3368,79422,Costa Rica,Goalkeeper,Goalkeeper,Right,185,1986-12-15,25.560574948665298,0,0
8503,8000000.0,2012-07-09,2012,46,410,73926,Italy,Defender,Right-Back,Right,180,1991-10-25,20.706365503080082,0,0
8504,500.0,2012-07-09,2012,8517,5621,176139,Italy,Defender,Centre-Back,Right,188,1993-12-10,18.579055441478438,0,0
8502,50000.0,2012-07-10,2012,683,38,169687,Greece,Goalkeeper,Goalkeeper,Right,196,1990-04-11,22.247775496235455,0,0
8500,12500000.0,2012-07-12,2012,610,148,43250,Belgium,Defender,Centre-Back,Left,189,1987-04-24,25.218343600273784,0,0
8501,40000.0,2012-07-12,2012,800,2331,173859,Italy,Midfield,Right Midfield,Right,182,1992-06-11,20.084873374401095,0,0
8499,42000000.0,2012-07-14,2012,5,583,29241,Brazil,Defender,Centre-Back,Right,181,1984-09-22,27.808350444900753,0,0
